Date,Time,Open,High,Low,Close,Volume
,,IBM,IBM,IBM,IBM,IBM
2022-06-02,17:00:00,121.2865106142965,122.01709668085164,119.0251708933423,121.89533233642578,3734800
2022-06-03,17:00:00,121.99095517724491,124.00877865210506,121.53869538155233,122.79112243652344,4352200
2022-06-06,17:00:00,124.35669654324317,125.8787571492973,123.50434631982112,124.26972961425781,4766900
2022-06-07,17:00:00,124.0262136949829,124.3567092931163,122.59982585449062,124.1827621459961,2887100
2022-06-08,17:00:00,123.56523353419091,124.20014652005761,121.89530395471705,122.48674011230469,3005700
2022-06-09,17:00:00,121.89530910646079,122.66938513521815,119.9644653904475,119.99057006835938,3591000
2022-06-10,17:00:00,119.85140717092736,119.85140717092736,117.63354470884497,118.45111083984375,4659500
2022-06-13,17:00:00,116.52026652465437,119.65136801640534,116.33761340792073,117.51177978515625,6486000
2022-06-14,17:00:00,117.41609998981399,119.11210766873722,117.29433567623269,118.04232025146484,4607800
2022-06-15,17:00:00,118.29455509765515,120.4167447520988,117.92056940299183,119.20779418945312,4606900
2022-06-16,17:00:00,117.67705267940617,118.49461893455118,116.88557783484515,117.99885559082031,5386400
2022-06-17,17:00:00,118.27716739056787,119.13821037855485,115.54615615140443,117.43350982666016,12968500
2022-06-21,17:00:00,118.1988839214143,120.46023663242691,118.1988839214143,119.89490509033203,4089300
2022-06-22,17:00:00,118.37282379316589,120.18188972240387,118.31193500343525,119.22517395019531,3791500
2022-06-23,17:00:00,119.27736665463932,120.5645913434729,118.72072787530735,120.40804290771484,4547900
2022-06-24,17:00:00,121.06905875940991,123.82616151082709,121.00818323018594,123.5565414428711,11493000
2022-06-27,17:00:00,123.73047008267089,125.09598218557969,123.46085005504295,124.20014190673828,3936000
2022-06-28,17:00:00,124.30451535963833,125.38300880944122,122.91292503580911,123.38258361816406,4064800
2022-06-29,17:00:00,124.14795914900544,124.826362209548,121.32996801738012,122.38236999511719,4161500
2022-06-30,17:00:00,121.39955419090724,123.90443529317474,121.13862686420185,122.79985046386719,4878000
2022-07-01,17:00:00,122.63459464515097,123.2173248143822,121.12122678462252,122.73896026611328,4011900
2022-07-05,17:00:00,121.7387469432068,121.7387469432068,117.65093002439642,119.69483184814453,6273400
2022-07-06,17:00:00,120.02536629989068,121.01687966455884,119.26868888960412,120.0949478149414,3237000
2022-07-07,17:00:00,120.81682380414593,122.9129218542235,120.74724229905826,122.48674011230469,3897100
2022-07-08,17:00:00,122.42585110384181,122.91292163860105,121.60829828095488,122.17362976074219,2820800
2022-07-11,17:00:00,122.30411176824057,123.39129812166702,121.87794321134079,122.6346206665039,3904700
2022-07-12,17:00:00,122.4954451457141,123.11297277091333,120.52112448442615,121.0516586303711,3235400
2022-07-13,17:00:00,119.31214904785156,120.80811823405817,118.98165348670021,119.31214904785156,4123200
2022-07-14,17:00:00,117.93797941620718,121.26910668163953,117.43352336212655,120.94730377197266,5298400
2022-07-15,17:00:00,122.35627112206214,122.35627112206214,120.55589776718183,121.69526672363281,4519300
2022-07-18,17:00:00,121.89532655493414,122.03448959091126,119.83402551087883,120.13844299316406,8231700
2022-07-19,17:00:00,114.44156236212865,115.2939125719408,111.08433106238607,113.8327407836914,29690500
2022-07-20,17:00:00,113.67619397599861,113.6935926723239,111.38005709978249,112.35417175292969,9882000
2022-07-21,17:00:00,111.98017422500743,112.03235703715814,108.83168072398016,110.58857727050781,11975400
2022-07-22,17:00:00,110.48420100237767,111.60618450817586,109.33613272710816,111.54529571533203,6467200
2022-07-25,17:00:00,111.71055656686532,112.31068546204462,111.24089134050645,111.79752349853516,4702400
2022-07-26,17:00:00,111.55399411746998,112.45854044579646,111.00605467483992,111.39744567871094,3645300
2022-07-27,17:00:00,111.30176552942962,112.571591465649,110.96256399618584,112.30197143554688,4175600
2022-07-28,17:00:00,111.98017111700901,112.90210282959106,111.85840680159845,112.38895416259766,3913700
2022-07-29,17:00:00,112.64986888118541,113.9370933959505,112.46721579285212,113.75444030761719,5786800
2022-08-01,17:00:00,113.71966643816232,115.41567410553927,113.67617633975476,114.84163665771484,4142100
2022-08-02,17:00:00,114.98081075809803,115.4852667514061,113.51093288077755,114.64160919189453,4403600
2022-08-03,17:00:00,114.65032489313899,115.55485805591255,114.21545037287306,115.10258483886719,3088500
2022-08-04,17:00:00,114.93731105483305,115.05907536916297,113.95450382892541,114.49374389648438,3179800
2022-08-05,17:00:00,114.15454724713491,115.38958913717464,113.99799880971314,115.22433471679688,2586500
2022-08-08,17:00:00,115.76359939827454,115.98103665238752,114.82426886794848,115.33741760253906,3821200
2022-08-09,17:00:00,114.42147729366582,115.18768825387089,113.71690884914862,114.02516174316406,3496000
2022-08-10,17:00:00,115.15245792983603,116.05958520402926,114.79136477915053,115.81298828125,3664000
2022-08-11,17:00:00,116.57039152704941,117.33660239868367,116.25333643559321,116.72891235351562,3501900
2022-08-12,17:00:00,116.79936207675144,118.09400248658146,116.23571011481013,118.02354431152344,2766900
2022-08-15,17:00:00,117.0988432187195,119.06281664600328,116.46473291634983,118.83382415771484,2791200
2022-08-16,17:00:00,118.54318495580644,120.98273402774872,118.4110708233229,120.26936340332031,4313600
2022-08-17,17:00:00,120.18130950351191,121.90748807670296,120.04039312734623,121.3526382446289,3667600
2022-08-18,17:00:00,121.35260219765561,122.52394402935869,121.31737983333942,122.47991943359375,3177700
2022-08-19,17:00:00,122.19812212788051,122.71773614267374,121.23815451983366,121.86344909667969,3155800
2022-08-22,17:00:00,121.22934467110899,121.40549686769285,119.30940936278256,119.37986755371094,3093600
2022-08-23,17:00:00,119.22131736000605,119.86424322701205,118.64886311305312,118.6664810180664,4141800
2022-08-24,17:00:00,118.79857052028157,118.99232714160641,117.2309130848517,117.33659362792969,2855400
2022-08-25,17:00:00,117.70650400792577,118.39345450275779,117.19570569209642,117.99713897705078,2706000
2022-08-26,17:00:00,118.1028306972744,118.17327544128918,114.79136331056213,114.82659912109375,4185300
2022-08-29,17:00:00,114.48313429600942,115.74253914734919,114.11323888291959,114.76495361328125,2783000
2022-08-30,17:00:00,114.98512139503752,115.17007580633762,113.86661957080457,114.12203216552734,2407900
2022-08-31,17:00:00,114.42146392728111,114.49192210735464,113.08278538293155,113.12682342529297,3490400
2022-09-01,17:00:00,113.08278248506275,114.33339835116483,112.50151931250632,114.1924819946289,3396200
2022-09-02,17:00:00,114.75613169927863,114.98511069520163,112.06116354786751,112.5455551147461,3040600
2022-09-06,17:00:00,112.55438347251643,112.7833625079184,111.23332266518297,111.60321807861328,3347100
2022-09-07,17:00:00,111.57679454980305,112.61602928878884,111.21570138151614,112.47511291503906,2401500
2022-09-08,17:00:00,112.02594549631274,113.20608983841423,111.48871360348677,113.14444732666016,2964600
2022-09-09,17:00:00,113.52314422922474,114.0427716517099,112.78335346170184,113.77855682373047,3291900
2022-09-12,17:00:00,114.78256144667044,115.36383137559517,114.39504816072062,115.07319641113281,3741100
2022-09-13,17:00:00,113.73452814874258,114.4126764607665,111.64724964968958,112.06999206542969,4565600
2022-09-14,17:00:00,112.29016013662047,113.61122084411012,111.71769915285584,112.4574966430664,3819100
2022-09-15,17:00:00,112.19328049491085,112.2637386777716,110.00032162765204,110.51993560791016,5141700
2022-09-16,17:00:00,109.52474628842613,112.31658645797026,109.05797255450229,112.08760070800781,9839700
2022-09-19,17:00:00,111.40064746410508,112.78335744493876,111.21569976569243,112.49272918701172,3981600
2022-09-20,17:00:00,111.76175278579608,111.84101321405468,110.54637246505881,111.23332977294922,2837500
2022-09-21,17:00:00,111.75293392985024,112.58960306611891,110.01793970400173,110.02674865722656,3389500
2022-09-22,17:00:00,109.87701954608134,111.41825696923944,109.56877340530211,110.36140441894531,4046600
2022-09-23,17:00:00,109.6744580613994,110.08839148847802,107.21728435706511,108.07157135009766,5195600
2022-09-26,17:00:00,107.71049164490546,109.43667692490722,107.22610000440844,107.45508575439453,3987800
2022-09-27,17:00:00,107.97470151616774,109.16365489385703,106.63602952690736,107.21729278564453,4117200
2022-09-28,17:00:00,107.13803033244379,108.52954929650103,105.51752561903548,108.11561584472656,4996400
2022-09-29,17:00:00,107.31417139372269,107.99231970314857,106.18686724841821,107.12041473388672,3817700
2022-09-30,17:00:00,107.14683095876651,107.8249724816173,104.46067156723761,104.63681030273438,5346100
2022-10-03,17:00:00,105.82577145553336,107.63121703176643,105.33257089601432,107.01472473144531,4261700
2022-10-04,17:00:00,108.15084093627316,110.6608549752254,107.90423728957164,110.52874755859375,4566100
2022-10-05,17:00:00,109.83296233796041,111.37419949217801,109.41022676701819,110.7400894165039,3212900
2022-10-06,17:00:00,109.98270272098542,110.35260481800549,107.24370304038591,107.64883422851562,5074600
2022-10-07,17:00:00,107.00591766071283,107.27013249078986,103.98509189748765,104.64562225341797,4499700
2022-10-10,17:00:00,105.49990564200635,105.64962423826626,103.07796108654964,103.70326232910156,5990000
2022-10-11,17:00:00,103.44786289332819,105.00671833965306,102.98989812356653,103.74730682373047,4043100
2022-10-12,17:00:00,103.92345842525066,104.63682916766652,103.21888991771314,103.54475402832031,3338800
2022-10-13,17:00:00,102.25011085441467,107.57839242928199,101.76572589623052,107.26133728027344,5837500
2022-10-14,17:00:00,107.2701315808713,107.92185297846756,105.54393968573169,105.72008514404297,3762400
2022-10-17,17:00:00,107.27011740298752,108.22127587510514,106.94425338762773,107.02351379394531,5458600
2022-10-18,17:00:00,108.3269796832467,109.15484655619318,107.28774497523855,108.27413940429688,5120300
2022-10-19,17:00:00,107.76333172630727,109.15485069164565,107.43746764882547,107.89543914794922,5906600
2022-10-20,17:00:00,111.18928328173135,113.5760056912646,110.22050671184206,112.99473571777344,13623100
2022-10-21,17:00:00,113.07399140032061,115.24053692046161,112.36942298670017,114.40385437011719,7201300
2022-10-24,17:00:00,115.28457235207078,117.23094126561607,114.35984050079949,116.86104583740234,5610900
2022-10-25,17:00:00,116.25335169943868,117.39827375994129,115.63685934025283,117.07240295410156,5957600
2022-10-26,17:00:00,117.76816005763341,119.65287280324125,116.96671333347845,118.90426635742188,5139000
2022-10-27,17:00:00,119.37985975926527,120.12845279176688,118.41107649541031,118.69290924072266,3993200
2022-10-28,17:00:00,119.38864182474062,122.2949776868121,119.08920466232401,121.98672485351562,5965500
2022-10-31,17:00:00,121.59042513015571,122.21573311009925,120.30460023627938,121.79298400878906,4915300
2022-11-01,17:00:00,121.75776790520119,122.11004540257292,120.39266908546678,121.71372985839844,3590600
2022-11-02,17:00:00,121.31742066807021,123.4487305474016,120.48075148909902,120.50717163085938,5360500
2022-11-03,17:00:00,120.14607973361807,120.19892001770675,117.98834968933167,118.42870330810547,4442400
2022-11-04,17:00:00,119.46791310293183,121.29978548912602,118.84261858560347,120.62165069580078,4178000
2022-11-07,17:00:00,120.33982897962431,122.15408362692341,120.22533274547578,121.83702850341797,4043100
2022-11-08,17:00:00,122.41830652712059,124.11806505214855,122.17170957466602,123.33423614501953,5042800
2022-11-09,17:00:00,122.94209015051179,123.7887346814089,122.04197533747896,122.4430160522461,4720000
2022-11-10,17:00:00,125.00077714577445,125.99001815789688,123.24509702877565,125.86524963378906,5389000
2022-11-11,17:00:00,126.1059000420877,128.4497808397001,125.62465382749785,127.5942153930664,5871300
2022-11-14,17:00:00,127.11295699612707,130.18762080251895,126.71190265719541,128.51214599609375,5293500
2022-11-15,17:00:00,128.40522323738273,130.25893711895193,126.55150935581352,128.63693237304688,4727100
2022-11-16,17:00:00,128.44976232580032,129.18054552392152,128.3428081611671,128.79733276367188,3445200
2022-11-17,17:00:00,127.80810302896403,130.27673863462653,127.66550652934976,130.196533203125,3954000
2022-11-18,17:00:00,130.61539023004832,132.1750036082568,130.06284584194,131.57789611816406,4661700
2022-11-21,17:00:00,131.4977110925275,131.83636080289358,130.517377091793,130.72235107421875,3476200
2022-11-22,17:00:00,131.5422323302122,133.10184545391647,131.02533034879198,132.87904357910156,7062100
2022-11-23,17:00:00,132.8790667906028,134.09110974526706,132.16609794690328,132.567138671875,3658200
2022-11-25,17:00:00,132.1393724946435,133.22664700129403,131.98786881404476,132.22848510742188,2075200
2022-11-28,17:00:00,131.88092540442477,132.1126481338128,130.06286749010127,130.27674865722656,3538100
2022-11-29,17:00:00,130.03613737896214,131.15905434610224,129.84897775172934,130.55303955078125,2754700
2022-11-30,17:00:00,130.28564069312503,133.36030418094606,129.82220893534878,132.7008056640625,6377600
2022-12-01,17:00:00,133.663339462923,133.69007460850813,131.3105514601714,132.93255615234375,4495900
2022-12-02,17:00:00,132.01457301907593,132.9325156679445,131.65808185525722,132.49581909179688,2900000
2022-12-05,17:00:00,131.8452790916058,132.72756607683706,130.82930278220977,131.37294006347656,2784600
2022-12-06,17:00:00,131.2749014324256,131.72050529770965,130.74017135458448,131.45314025878906,2847600
2022-12-07,17:00:00,131.30160870441796,131.98784231893546,130.3747452460765,131.24813842773438,3971300
2022-12-08,17:00:00,131.80962307537467,132.9236327822279,131.337284047569,131.7026824951172,2665700
2022-12-09,17:00:00,131.3640233331479,132.20176083490674,130.9808105093124,131.05210876464844,3047600
2022-12-12,17:00:00,131.73830337827582,132.97708129882812,130.95403640166793,132.97708129882812,4032800
2022-12-13,17:00:00,134.01089553283163,136.54193569877742,133.63658993616892,134.18914794921875,8811500
2022-12-14,17:00:00,134.1000184452052,135.38335965865068,132.29977515419142,133.55638122558594,4205900
2022-12-15,17:00:00,132.36218836975624,132.77213634897817,126.17720396354241,126.87234497070312,6687000
2022-12-16,17:00:00,125.88312607247533,126.48023378199512,123.8511729837722,124.91171264648438,9834400
2022-12-19,17:00:00,124.91168961322047,125.16122671152084,122.27370851850692,123.76202392578125,5282900
2022-12-20,17:00:00,123.73527912866365,126.04350390728713,123.28967525948919,125.90982818603516,5156500
2022-12-21,17:00:00,126.40886641900615,127.52287577534696,125.64242743789379,126.67623138427734,3793700
2022-12-22,17:00:00,125.61573746038303,126.05243418061103,123.53922164180197,125.55335998535156,3337100
2022-12-23,17:00:00,125.29486987451797,126.42670730394387,124.41258307727713,126.23954772949219,2092500
2022-12-27,17:00:00,126.31084584720632,127.19314624235574,125.86524205952955,126.92578125,2742400
2022-12-28,17:00:00,126.90796065726362,127.27335904806787,124.72450469065762,124.78689575195312,2539500
2022-12-29,17:00:00,125.28596926582242,126.78319154497478,125.17010792323951,125.7137451171875,2337200
2022-12-30,17:00:00,125.25032771605498,125.57116304107674,124.27891455928794,125.562255859375,2858000
2023-01-03,17:00:00,125.7494109180682,126.46236619344688,125.19685290127447,126.15045166015625,3338600
2023-01-04,17:00:00,126.61388840918347,127.9952495081991,125.99003212075621,127.08622741699219,3869200
2023-01-05,17:00:00,126.94360848152591,126.99707875994089,124.77796701448095,125.75830078125,2866600
2023-01-06,17:00:00,126.8901413695819,128.55669521592887,126.17717257584435,128.0665283203125,3574000
2023-01-09,17:00:00,128.40524624176712,129.64402477893705,127.79921774943519,127.93290710449219,3987700
2023-01-10,17:00:00,127.9863356832228,129.0914381038247,127.35357224591246,129.046875,2152100
2023-01-11,17:00:00,129.2251237662634,129.69746278592277,127.84374903383934,129.4568328857422,3268700
2023-01-12,17:00:00,129.11814833774412,130.70449661687456,128.79731309034992,129.7152557373047,2715900
2023-01-13,17:00:00,128.38736844166493,130.2054396142297,128.34280534060957,130.01828002929688,2455700
2023-01-17,17:00:00,130.490621289102,131.16793420136483,129.23401525038136,129.39443969726562,2986500
2023-01-18,17:00:00,128.69038570755524,128.939922774234,124.97405125157134,125.13447570800781,6445600
2023-01-19,17:00:00,124.76907272741478,126.7564620067801,124.54627081183011,125.32161712646484,4833900
2023-01-20,17:00:00,126.2574002242541,126.4267318724384,125.22359597126125,125.83853149414062,7153300
2023-01-23,17:00:00,126.0167733662502,127.43380405703778,125.71376598784336,126.4267349243164,5898400
2023-01-24,17:00:00,125.88306726614039,127.2198785999401,124.76905782130729,126.09696197509766,4407600
2023-01-25,17:00:00,125.18796684169536,125.68704105816465,124.19872559163923,125.4464111328125,7347500
2023-01-26,17:00:00,122.56778959884767,123.22728816929177,118.51279198616743,119.82286834716797,17548500
2023-01-27,17:00:00,119.81394939031286,120.74972007030682,119.21684194276872,119.7693862915039,8143100
2023-01-30,17:00:00,119.70702643859701,121.30228226009797,119.40400548137714,120.58040618896484,5375700
2023-01-31,17:00:00,120.75864432569072,120.89232004227065,119.2079380196114,120.0724105834961,7206400
2023-02-01,17:00:00,119.85851783959806,121.01707686785778,118.35237478436152,120.39323425292969,5428900
2023-02-02,17:00:00,121.16859845496755,121.84591137552798,120.17935741643545,121.55181121826172,6107800
2023-02-03,17:00:00,121.51616008599785,122.05087647964858,120.78536333630203,122.0419692993164,3755700
2023-02-06,17:00:00,121.05274762409275,121.48944430743805,120.26848046992184,121.36466217041016,4841300
2023-02-07,17:00:00,120.91014945701238,121.56072728343659,119.82287495326203,121.06165313720703,3737600
2023-02-08,17:00:00,120.94580034326367,121.86374316657587,120.45563339907996,121.18641662597656,4593700
2023-02-09,17:00:00,121.78183874725495,122.4494242552929,120.29327558922782,120.66316223144531,3918800
2023-02-10,17:00:00,120.69025566273501,122.48554848626421,120.43765344590928,122.33218383789062,5049600
2023-02-13,17:00:00,122.6930127302844,123.94700694211691,122.55769506079305,123.91092681884766,4403000
2023-02-14,17:00:00,123.64026705130243,123.81167859506574,121.83595819616714,122.70201873779297,3202200
2023-02-15,17:00:00,121.97130360731916,123.09899689837385,121.85403286578479,123.05388641357422,2506700
2023-02-16,17:00:00,122.30512071788931,122.66597709579703,121.42099919017508,121.79088592529297,2965500
2023-02-17,17:00:00,121.3397747526154,122.31410322036697,120.7894599819164,121.80889892578125,3466200
2023-02-21,17:00:00,120.88871233135077,121.24055206287773,118.77767394218903,118.82278442382812,4257200
2023-02-22,17:00:00,118.99417900421487,119.07538337527923,117.54170963582791,118.15518188476562,3200200
2023-02-23,17:00:00,118.63330301175309,118.8137311377017,116.25161595819411,117.99276733398438,3725600
2023-02-24,17:00:00,116.93725379510151,117.88451870772573,116.57639752638003,117.7943115234375,3015800
2023-02-27,17:00:00,118.56115752139239,118.96712434385499,117.39738412822801,117.72216033935547,2761300
2023-02-28,17:00:00,117.7762910174024,117.83041809328206,116.50424967108118,116.64859771728516,5143100
2023-03-01,17:00:00,116.28770058672698,116.80193521969541,115.24120502643655,115.64717864990234,3760700
2023-03-02,17:00:00,115.82762378193704,116.57641372105026,115.21415840383958,116.31478118896484,3340100
2023-03-03,17:00:00,116.69369587518652,117.19890021774442,116.17044458731273,116.95531463623047,2860300
2023-03-06,17:00:00,116.955297002196,118.05592648215703,116.91018652860079,117.45148468017578,3131200
2023-03-07,17:00:00,117.53268940219034,117.65899048396976,115.64718976498855,115.7013168334961,3530400
2023-03-08,17:00:00,115.9088244290939,116.14339344587367,115.06982722048512,115.52090454101562,2778800
2023-03-09,17:00:00,115.74642892981704,115.95392061725701,113.65343069593673,113.8158187866211,5478300
2023-03-10,17:00:00,113.77973411775935,114.83525328745323,112.88659615919407,113.17528533935547,5990900
2023-03-13,17:00:00,112.90464528288689,115.64719598877954,112.63399615999819,113.29257202148438,8188400
2023-03-14,17:00:00,114.11354407883381,114.2488686580445,111.14545434182727,112.45358276367188,8114800
2023-03-15,17:00:00,110.95599518292761,111.28077139791921,109.80123836646575,111.21762084960938,5989300
2023-03-16,17:00:00,110.92891793280725,112.60692587520252,109.9906764146911,112.49866485595703,6438700
2023-03-17,17:00:00,111.93933360586301,112.33627691114835,110.90185453951123,111.58749389648438,37400200
2023-03-20,17:00:00,112.146831376478,113.81582282214696,112.03857723411198,113.61734771728516,4588300
2023-03-21,17:00:00,114.48341211196914,114.70895074619962,113.36474241339599,114.18569946289062,3856300
2023-03-22,17:00:00,114.5736304514498,114.77210555821915,111.87619021291316,111.91227722167969,3549000
2023-03-23,17:00:00,111.69576385712652,112.70617953250327,110.60415756787968,111.29882049560547,4651900
2023-03-24,17:00:00,111.28979377266744,113.13019001181954,110.85675652932257,113.03095245361328,3812300
2023-03-27,17:00:00,114.09547737231723,117.51463677016196,114.09547737231723,116.6575927734375,6524100
2023-03-28,17:00:00,116.54031383879979,116.97335791810356,116.19750448324947,116.68466186523438,2888900
2023-03-29,17:00:00,117.3883513149352,117.59585678283094,116.54032379441989,117.01847839355469,3279600
2023-03-30,17:00:00,117.42445120887604,118.61528817508821,116.46816949330588,116.57642364501953,3561800
2023-03-31,17:00:00,116.80194187867536,118.3897288112159,116.75683140142112,118.263427734375,4524700
2023-04-03,17:00:00,118.15518176701566,119.63471466902097,117.9747536113147,119.1385269165039,3840100
2023-04-04,17:00:00,119.07538097466494,119.21971523698816,118.0830054886486,118.72354125976562,3382800
2023-04-05,17:00:00,118.51603054997787,119.63470706952008,118.51603054997787,119.210693359375,2898700
2023-04-06,17:00:00,119.2287505349908,119.62570074585292,117.56878944028212,117.73117065429688,3050600
2023-04-10,17:00:00,117.12674482503333,118.25443818532312,116.59447686276569,118.2093276977539,2614400
2023-04-11,17:00:00,117.80334461605631,118.27246884374466,117.44247453099365,117.65899658203125,3132400
2023-04-12,17:00:00,117.64095984540586,118.08302057580053,115.62915884756913,115.96295166015625,3957500
2023-04-13,17:00:00,115.48479737827951,115.82762050754708,113.67147171376659,115.38556671142578,5621500
2023-04-14,17:00:00,115.89076970849477,117.1357335210379,114.85328380462656,115.6020736694336,4180600
2023-04-17,17:00:00,115.74642984537476,116.12533309900448,114.39319803993185,115.31339263916016,3662700
2023-04-18,17:00:00,115.60207413599503,116.0892314966459,114.88937127319421,115.27729797363281,3193800
2023-04-19,17:00:00,114.12253975127763,114.55557692268,113.0399571471102,113.96015167236328,7014400
2023-04-20,17:00:00,117.41541378917034,118.16420374698292,113.52712972843426,113.99625396728516,9749600
2023-04-21,17:00:00,113.67147329229573,114.30297872409574,113.01289744236745,113.42789459228516,6725400
2023-04-24,17:00:00,113.26549727754545,113.7165745157947,112.37235939012936,113.13017272949219,4043900
2023-04-25,17:00:00,112.67911160457328,113.84289187162628,112.55281051043359,113.5722427368164,4275400
2023-04-26,17:00:00,113.5000686905243,114.16766805413107,112.87758669323341,113.5361557006836,4070200
2023-04-27,17:00:00,114.00527844476234,114.59167342415235,113.18431446098701,114.54656982421875,3204900
2023-04-28,17:00:00,114.19471592833115,114.79915777908519,113.34668851313492,114.04135131835938,5061200
2023-05-01,17:00:00,113.98723241145666,114.34809562828238,113.72560675133035,113.75267028808594,2725000
2023-05-02,17:00:00,113.94211369976513,114.07743136559677,111.20857984079403,112.91365814208984,4445300
2023-05-03,17:00:00,113.18431968205118,113.28355724253346,111.19958223819287,111.37098693847656,4554200
2023-05-04,17:00:00,110.99207002819814,111.43412381791441,109.84633681076009,110.57707977294922,4468200
2023-05-05,17:00:00,111.06426538582396,111.95739660934743,110.79361622335304,111.55142974853516,4971900
2023-05-08,17:00:00,111.6506428699162,111.7949840108414,110.55903675064131,111.32586669921875,3663800
2023-05-09,17:00:00,111.47219005755366,111.53620169978288,110.3382665480307,110.80463409423828,4540000
2023-05-10,17:00:00,111.55448424566646,112.01171224058062,110.74061897285891,111.58191680908203,4189200
2023-05-11,17:00:00,111.58191788175436,111.78309931772989,110.23767342425035,110.55773162841797,3446500
2023-05-12,17:00:00,111.02409892582587,112.35005724695247,110.74975935337099,112.3317642211914,4564800
2023-05-15,17:00:00,112.47808441588562,113.10906126833814,111.87454012627967,112.80728912353516,2915700
2023-05-16,17:00:00,112.79814432991891,113.26451883565643,111.97513254824845,112.89873504638672,2748400
2023-05-17,17:00:00,113.33766161853734,115.08426868473394,112.90786624768819,114.95624542236328,4515100
2023-05-18,17:00:00,114.58134110441644,115.68783204182466,114.4807503849479,115.35862731933594,3797900
2023-05-19,17:00:00,115.94388465039356,117.3155617632427,115.72441714954722,116.3736801147461,4306700
2023-05-22,17:00:00,116.59313201904297,117.22410884841035,116.2730738363005,116.59313201904297,2806800
2023-05-23,17:00:00,116.35538190662078,118.04712414645869,116.25479118638891,117.2149658203125,4592300
2023-05-24,17:00:00,116.88576833477397,116.95892649087897,114.73679808059619,114.9288330078125,3915500
2023-05-25,17:00:00,114.86481709064489,116.34623830128336,114.31614489376803,115.91644287109375,4102900
2023-05-26,17:00:00,116.19077874657759,118.56836996110617,115.96216474339182,117.8642349243164,5612600
2023-05-30,17:00:00,118.47690570596005,118.94328715123405,117.28811022986478,118.40374755859375,3741100
2023-05-31,17:00:00,117.51673899918728,118.36719036005992,116.55656435694463,117.58989715576172,11590200
2023-06-01,17:00:00,117.45272979913095,119.01644173088474,116.84918549580898,118.71468353271484,4136100
2023-06-02,17:00:00,119.22677816109395,121.7323786796015,119.01644323384643,121.0922622680664,5375800
2023-06-05,17:00:00,121.73236142601387,122.1530172673965,120.95508230556341,121.29342651367188,3993500
2023-06-06,17:00:00,121.1014048662067,121.5677863698581,120.59846521453096,121.33917236328125,3298000
2023-06-07,17:00:00,121.16541608869946,122.93946290399064,120.88193697040896,122.88459777832031,5772000
2023-06-08,17:00:00,123.16811022336911,124.34775260494031,122.54627273937056,122.91206359863281,4128500
2023-06-09,17:00:00,122.86630029961987,124.45745865385415,122.69255143896615,123.72589111328125,3981500
2023-06-12,17:00:00,124.36601408367682,124.93297232982351,124.2014187038888,124.75008392333984,4494500
2023-06-13,17:00:00,124.83238729361038,126.35038764813294,124.36601974283175,125.82915496826172,3927300
2023-06-14,17:00:00,126.01203518025905,127.04536093571846,125.22560248964464,125.4633560180664,4514900
2023-06-15,17:00:00,125.52738128209533,126.92649787095137,125.44506963596326,126.56070709228516,3812600
2023-06-16,17:00:00,127.31968093764226,127.53915535946676,125.71024370472828,125.7193832397461,7473700
2023-06-20,17:00:00,124.69522935859759,125.49080166860769,124.26543389253665,124.32945251464844,4271300
2023-06-21,17:00:00,123.5521420878854,123.80818863372096,121.88782558646398,122.25361633300781,5501300
2023-06-22,17:00:00,120.41557873229075,121.58609543759675,119.50112258534385,119.94921112060547,6012800
2023-06-23,17:00:00,119.24506334075238,119.44624478803536,118.1294258434529,118.35803985595703,11324700
2023-06-26,17:00:00,118.32145840937915,120.16866339151223,118.24830025673626,120.10464477539062,4845600
2023-06-27,17:00:00,120.0680759009847,121.57692272348746,119.6382804635947,121.01910400390625,3219900
2023-06-28,17:00:00,120.7630710065049,120.86366173620526,119.71145206704088,120.48873138427734,2753800
2023-06-29,17:00:00,120.47959616394992,122.8571877038009,120.42473102823685,122.59198760986328,3639800
2023-06-30,17:00:00,123.1680833049547,123.47899500225688,122.01585979196554,122.36335754394531,4236700
2023-07-03,17:00:00,122.00672991049844,122.85718133041273,121.50377627006446,122.23534393310547,1477100
2023-07-05,17:00:00,121.91527870569881,122.82058120126673,121.24771578965442,122.75657653808594,2955100
2023-07-06,17:00:00,121.84212159365931,122.44565194469855,120.2966887321306,120.85450744628906,3507700
2023-07-07,17:00:00,120.50700198157377,122.39993246444072,120.47956941980672,120.78134155273438,2982700
2023-07-10,17:00:00,120.4887173143025,121.66837336607976,120.43385218696238,121.53119659423828,2369200
2023-07-11,17:00:00,122.22620898156053,123.04921391242911,121.832985592106,122.93948364257812,2924000
2023-07-12,17:00:00,123.5155805770267,123.75333411754139,121.22944054076123,121.47633361816406,3732200
2023-07-13,17:00:00,122.08902078588206,123.51558392814884,121.95185796138132,122.46395111083984,3221400
2023-07-14,17:00:00,122.45480770404424,122.46394724089154,121.56778425765852,121.9884262084961,2861500
2023-07-17,17:00:00,121.86039962562685,123.09492078766256,121.71409727257462,122.75657653808594,3167400
2023-07-18,17:00:00,123.18637091454946,124.32028739683861,122.8022871247841,123.78076171875,3852100
2023-07-19,17:00:00,123.936220891112,124.77751873891545,123.6253091991286,123.89049530029297,5520000
2023-07-20,17:00:00,125.45422217909662,128.31647395402263,124.87811042797954,126.54242706298828,10896300
2023-07-21,17:00:00,126.3869706761957,127.82265934920271,125.97545431087393,127.05451965332031,5858600
